year,province_code,province_name_ko,province_name_en,sex,age_group,population,population_type,reference_date
2015,47,경상북도,Gyeongsangbuk-do,female,15-19,75067,registered,2015-12-31
2015,47,경상북도,Gyeongsangbuk-do,female,20-24,75582,registered,2015-12-31
2015,47,경상북도,Gyeongsangbuk-do,female,25-29,62831,registered,2015-12-31
2015,47,경상북도,Gyeongsangbuk-do,female,30-34,79741,registered,2015-12-31
2015,47,경상북도,Gyeongsangbuk-do,female,35-39,85262,registered,2015-12-31
2015,47,경상북도,Gyeongsangbuk-do,female,40-44,98306,registered,2015-12-31
2015,47,경상북도,Gyeongsangbuk-do,female,45-49,106041,registered,2015-12-31
2015,47,경상북도,Gyeongsangbuk-do,female,50-54,110645,registered,2015-12-31
2015,47,경상북도,Gyeongsangbuk-do,female,55-59,112836,registered,2015-12-31
2015,47,경상북도,Gyeongsangbuk-do,female,60-64,91013,registered,2015-12-31
2015,47,경상북도,Gyeongsangbuk-do,female,65-69,69969,registered,2015-12-31
2015,47,경상북도,Gyeongsangbuk-do,female,70-74,69781,registered,2015-12-31
2015,47,경상북도,Gyeongsangbuk-do,female,75-79,66086,registered,2015-12-31
2015,47,경상북도,Gyeongsangbuk-do,female,80-84,46144,registered,2015-12-31
2015,47,경상북도,Gyeongsangbuk-do,female,85+,33222,registered,2015-12-31
2015,48,경상남도,Gyeongsangnam-do,male,0-4,80707,registered,2015-12-31
2015,48,경상남도,Gyeongsangnam-do,male,5-9,83352,registered,2015-12-31
2015,48,경상남도,Gyeongsangnam-do,male,10-14,86934,registered,2015-12-31
2015,48,경상남도,Gyeongsangnam-do,male,15-19,116252,registered,2015-12-31
2015,48,경상남도,Gyeongsangnam-do,male,20-24,121456,registered,2015-12-31
2015,48,경상남도,Gyeongsangnam-do,male,25-29,96053,registered,2015-12-31
2015,48,경상남도,Gyeongsangnam-do,male,30-34,118148,registered,2015-12-31
2015,48,경상남도,Gyeongsangnam-do,male,35-39,129524,registered,2015-12-31
2015,48,경상남도,Gyeongsangnam-do,male,40-44,146588,registered,2015-12-31
2015,48,경상남도,Gyeongsangnam-do,male,45-49,152748,registered,2015-12-31
2015,48,경상남도,Gyeongsangnam-do,male,50-54,145266,registered,2015-12-31
2015,48,경상남도,Gyeongsangnam-do,male,55-59,136671,registered,2015-12-31
2015,48,경상남도,Gyeongsangnam-do,male,60-64,96329,registered,2015-12-31
2015,48,경상남도,Gyeongsangnam-do,male,65-69,69131,registered,2015-12-31
2015,48,경상남도,Gyeongsangnam-do,male,70-74,50134,registered,2015-12-31
2015,48,경상남도,Gyeongsangnam-do,male,75-79,37082,registered,2015-12-31
2015,48,경상남도,Gyeongsangnam-do,male,80-84,19486,registered,2015-12-31
2015,48,경상남도,Gyeongsangnam-do,male,85+,9120,registered,2015-12-31
2015,48,경상남도,Gyeongsangnam-do,female,0-4,76061,registered,2015-12-31
2015,48,경상남도,Gyeongsangnam-do,female,5-9,77747,registered,2015-12-31
2015,48,경상남도,Gyeongsangnam-do,female,10-14,77984,registered,2015-12-31
2015,48,경상남도,Gyeongsangnam-do,female,15-19,103117,registered,2015-12-31
2015,48,경상남도,Gyeongsangnam-do,female,20-24,97076,registered,2015-12-31
2015,48,경상남도,Gyeongsangnam-do,female,25-29,80209,registered,2015-12-31
2015,48,경상남도,Gyeongsangnam-do,female,30-34,108259,registered,2015-12-31
2015,48,경상남도,Gyeongsangnam-do,female,35-39,120883,registered,2015-12-31
2015,48,경상남도,Gyeongsangnam-do,female,40-44,137459,registered,2015-12-31
2015,48,경상남도,Gyeongsangnam-do,female,45-49,144172,registered,2015-12-31
2015,48,경상남도,Gyeongsangnam-do,female,50-54,137652,registered,2015-12-31
2015,48,경상남도,Gyeongsangnam-do,female,55-59,132289,registered,2015-12-31
2015,48,경상남도,Gyeongsangnam-do,female,60-64,97747,registered,2015-12-31
2015,48,경상남도,Gyeongsangnam-do,female,65-69,74175,registered,2015-12-31
2015,48,경상남도,Gyeongsangnam-do,female,70-74,67397,registered,2015-12-31
2015,48,경상남도,Gyeongsangnam-do,female,75-79,62189,registered,2015-12-31
2015,48,경상남도,Gyeongsangnam-do,female,80-84,44211,registered,2015-12-31
2015,48,경상남도,Gyeongsangnam-do,female,85+,31094,registered,2015-12-31
2015,50,제주특별자치도,Jeju,male,0-4,15583,registered,2015-12-31
2015,50,제주특별자치도,Jeju,male,5-9,17021,registered,2015-12-31
2015,50,제주특별자치도,Jeju,male,10-14,18376,registered,2015-12-31
2015,50,제주특별자치도,Jeju,male,15-19,22278,registered,2015-12-31
2015,50,제주특별자치도,Jeju,male,20-24,22239,registered,2015-12-31
2015,50,제주특별자치도,Jeju,male,25-29,16482,registered,2015-12-31
2015,50,제주특별자치도,Jeju,male,30-34,20450,registered,2015-12-31
2015,50,제주특별자치도,Jeju,male,35-39,23318,registered,2015-12-31
2015,50,제주특별자치도,Jeju,male,40-44,28729,registered,2015-12-31
2015,50,제주특별자치도,Jeju,male,45-49,29090,registered,2015-12-31
2015,50,제주특별자치도,Jeju,male,50-54,26290,registered,2015-12-31
2015,50,제주특별자치도,Jeju,male,55-59,23195,registered,2015-12-31
2015,50,제주특별자치도,Jeju,male,60-64,15701,registered,2015-12-31
2015,50,제주특별자치도,Jeju,male,65-69,12508,registered,2015-12-31
2015,50,제주특별자치도,Jeju,male,70-74,9905,registered,2015-12-31
2015,50,제주특별자치도,Jeju,male,75-79,6965,registered,2015-12-31
2015,50,제주특별자치도,Jeju,male,80-84,3852,registered,2015-12-31
2015,50,제주특별자치도,Jeju,male,85+,1446,registered,2015-12-31
2015,50,제주특별자치도,Jeju,female,0-4,14738,registered,2015-12-31
2015,50,제주특별자치도,Jeju,female,5-9,15841,registered,2015-12-31
2015,50,제주특별자치도,Jeju,female,10-14,16252,registered,2015-12-31
2015,50,제주특별자치도,Jeju,female,15-19,20407,registered,2015-12-31
2015,50,제주특별자치도,Jeju,female,20-24,19902,registered,2015-12-31
2015,50,제주특별자치도,Jeju,female,25-29,14942,registered,2015-12-31
2015,50,제주특별자치도,Jeju,female,30-34,19772,registered,2015-12-31
2015,50,제주특별자치도,Jeju,female,35-39,22271,registered,2015-12-31
2015,50,제주특별자치도,Jeju,female,40-44,26630,registered,2015-12-31
2015,50,제주특별자치도,Jeju,female,45-49,26193,registered,2015-12-31
2015,50,제주특별자치도,Jeju,female,50-54,24297,registered,2015-12-31
2015,50,제주특별자치도,Jeju,female,55-59,22347,registered,2015-12-31
2015,50,제주특별자치도,Jeju,female,60-64,16158,registered,2015-12-31
2015,50,제주특별자치도,Jeju,female,65-69,13513,registered,2015-12-31
2015,50,제주특별자치도,Jeju,female,70-74,11798,registered,2015-12-31
2015,50,제주특별자치도,Jeju,female,75-79,10590,registered,2015-12-31
2015,50,제주특별자치도,Jeju,female,80-84,8242,registered,2015-12-31
2015,50,제주특별자치도,Jeju,female,85+,7074,registered,2015-12-31
2015,51,강원특별자치도,Gangwon State,male,0-4,29871,registered,2015-12-31
2015,51,강원특별자치도,Gangwon State,male,5-9,33465,registered,2015-12-31
2015,51,강원특별자치도,Gangwon State,male,10-14,38155,registered,2015-12-31
2015,51,강원특별자치도,Gangwon State,male,15-19,51260,registered,2015-12-31
2015,51,강원특별자치도,Gangwon State,male,20-24,60081,registered,2015-12-31
2015,51,강원특별자치도,Gangwon State,male,25-29,44796,registered,2015-12-31
2015,51,강원특별자치도,Gangwon State,male,30-34,47058,registered,2015-12-31
2015,51,강원특별자치도,Gangwon State,male,35-39,51080,registered,2015-12-31
2015,51,강원특별자치도,Gangwon State,male,40-44,62855,registered,2015-12-31
2015,51,강원특별자치도,Gangwon State,male,45-49,67723,registered,2015-12-31
2015,51,강원특별자치도,Gangwon State,male,50-54,67539,registered,2015-12-31
2015,51,강원특별자치도,Gangwon State,male,55-59,69223,registered,2015-12-31
2015,51,강원특별자치도,Gangwon State,male,60-64,49201,registered,2015-12-31
2015,51,강원특별자치도,Gangwon State,male,65-69,34386,registered,2015-12-31
2015,51,강원특별자치도,Gangwon State,male,70-74,32183,registered,2015-12-31
2015,51,강원특별자치도,Gangwon State,male,75-79,24849,registered,2015-12-31
2015,51,강원특별자치도,Gangwon State,male,80-84,11149,registered,2015-12-31
2015,51,강원특별자치도,Gangwon State,male,85+,6560,registered,2015-12-31
2015,51,강원특별자치도,Gangwon State,female,0-4,28607,registered,2015-12-31
2015,51,강원특별자치도,Gangwon State,female,5-9,31332,registered,2015-12-31
2015,51,강원특별자치도,Gangwon State,female,10-14,34961,registered,2015-12-31
2015,51,강원특별자치도,Gangwon State,female,15-19,46697,registered,2015-12-31
2015,51,강원특별자치도,Gangwon State,female,20-24,45231,registered,2015-12-31
2015,51,강원특별자치도,Gangwon State,female,25-29,34694,registered,2015-12-31
2015,51,강원특별자치도,Gangwon State,female,30-34,42513,registered,2015-12-31
2015,51,강원특별자치도,Gangwon State,female,35-39,49103,registered,2015-12-31
2015,51,강원특별자치도,Gangwon State,female,40-44,58222,registered,2015-12-31
2015,51,강원특별자치도,Gangwon State,female,45-49,61607,registered,2015-12-31
2015,51,강원특별자치도,Gangwon State,female,50-54,64223,registered,2015-12-31
2015,51,강원특별자치도,Gangwon State,female,55-59,68301,registered,2015-12-31
2015,51,강원특별자치도,Gangwon State,female,60-64,50038,registered,2015-12-31
2015,51,강원특별자치도,Gangwon State,female,65-69,37827,registered,2015-12-31
2015,51,강원특별자치도,Gangwon State,female,70-74,39940,registered,2015-12-31
2015,51,강원특별자치도,Gangwon State,female,75-79,34758,registered,2015-12-31
2015,51,강원특별자치도,Gangwon State,female,80-84,21874,registered,2015-12-31
2015,51,강원특별자치도,Gangwon State,female,85+,18145,registered,2015-12-31
2015,52,전북특별자치도,Jeonbuk State,male,0-4,39303,registered,2015-12-31
2015,52,전북특별자치도,Jeonbuk State,male,5-9,43033,registered,2015-12-31
2015,52,전북특별자치도,Jeonbuk State,male,10-14,48270,registered,2015-12-31
2015,52,전북특별자치도,Jeonbuk State,male,15-19,64774,registered,2015-12-31
2015,52,전북특별자치도,Jeonbuk State,male,20-24,66649,registered,2015-12-31
2015,52,전북특별자치도,Jeonbuk State,male,25-29,50273,registered,2015-12-31
2015,52,전북특별자치도,Jeonbuk State,male,30-34,57015,registered,2015-12-31
2015,52,전북특별자치도,Jeonbuk State,male,35-39,63410,registered,2015-12-31
2015,52,전북특별자치도,Jeonbuk State,male,40-44,76831,registered,2015-12-31
2015,52,전북특별자치도,Jeonbuk State,male,45-49,79448,registered,2015-12-31
2015,52,전북특별자치도,Jeonbuk State,male,50-54,76692,registered,2015-12-31
2015,52,전북특별자치도,Jeonbuk State,male,55-59,73841,registered,2015-12-31
2015,52,전북특별자치도,Jeonbuk State,male,60-64,55463,registered,2015-12-31
2015,52,전북특별자치도,Jeonbuk State,male,65-69,47235,registered,2015-12-31
2015,52,전북특별자치도,Jeonbuk State,male,70-74,35884,registered,2015-12-31
2015,52,전북특별자치도,Jeonbuk State,male,75-79,27762,registered,2015-12-31
2015,52,전북특별자치도,Jeonbuk State,male,80-84,16224,registered,2015-12-31
2015,52,전북특별자치도,Jeonbuk State,male,85+,8148,registered,2015-12-31
2015,52,전북특별자치도,Jeonbuk State,female,0-4,37109,registered,2015-12-31
2015,52,전북특별자치도,Jeonbuk State,female,5-9,40379,registered,2015-12-31
2015,52,전북특별자치도,Jeonbuk State,female,10-14,44872,registered,2015-12-31
2015,52,전북특별자치도,Jeonbuk State,female,15-19,59897,registered,2015-12-31
2015,52,전북특별자치도,Jeonbuk State,female,20-24,57819,registered,2015-12-31
2015,52,전북특별자치도,Jeonbuk State,female,25-29,43957,registered,2015-12-31
2015,52,전북특별자치도,Jeonbuk State,female,30-34,52596,registered,2015-12-31
2015,52,전북특별자치도,Jeonbuk State,female,35-39,59496,registered,2015-12-31
2015,52,전북특별자치도,Jeonbuk State,female,40-44,70789,registered,2015-12-31
2015,52,전북특별자치도,Jeonbuk State,female,45-49,72467,registered,2015-12-31
2015,52,전북특별자치도,Jeonbuk State,female,50-54,72000,registered,2015-12-31
2015,52,전북특별자치도,Jeonbuk State,female,55-59,73050,registered,2015-12-31
2015,52,전북특별자치도,Jeonbuk State,female,60-64,56754,registered,2015-12-31
2015,52,전북특별자치도,Jeonbuk State,female,65-69,51481,registered,2015-12-31
2015,52,전북특별자치도,Jeonbuk State,female,70-74,47898,registered,2015-12-31
2015,52,전북특별자치도,Jeonbuk State,female,75-79,43463,registered,2015-12-31
2015,52,전북특별자치도,Jeonbuk State,female,80-84,31957,registered,2015-12-31
2015,52,전북특별자치도,Jeonbuk State,female,85+,23472,registered,2015-12-31
2020,11,서울특별시,Seoul,male,0-4,139213,registered,2020-12-31
2020,11,서울특별시,Seoul,male,5-9,181062,registered,2020-12-31
2020,11,서울특별시,Seoul,male,10-14,191013,registered,2020-12-31
2020,11,서울특별시,Seoul,male,15-19,210272,registered,2020-12-31
2020,11,서울특별시,Seoul,male,20-24,301012,registered,2020-12-31
2020,11,서울특별시,Seoul,male,25-29,406657,registered,2020-12-31
2020,11,서울특별시,Seoul,male,30-34,362815,registered,2020-12-31
2020,11,서울특별시,Seoul,male,35-39,375086,registered,2020-12-31
2020,11,서울특별시,Seoul,male,40-44,360658,registered,2020-12-31
2020,11,서울특별시,Seoul,male,45-49,396292,registered,2020-12-31
2020,11,서울특별시,Seoul,male,50-54,387425,registered,2020-12-31
2020,11,서울특별시,Seoul,male,55-59,361157,registered,2020-12-31
2020,11,서울특별시,Seoul,male,60-64,339633,registered,2020-12-31
2020,11,서울특별시,Seoul,male,65-69,247661,registered,2020-12-31
2020,11,서울특별시,Seoul,male,70-74,185490,registered,2020-12-31
2020,11,서울특별시,Seoul,male,75-79,134926,registered,2020-12-31
2020,11,서울특별시,Seoul,male,80-84,77789,registered,2020-12-31
2020,11,서울특별시,Seoul,male,85+,43562,registered,2020-12-31
2020,11,서울특별시,Seoul,female,0-4,131268,registered,2020-12-31
2020,11,서울특별시,Seoul,female,5-9,172202,registered,2020-12-31
2020,11,서울특별시,Seoul,female,10-14,180639,registered,2020-12-31
2020,11,서울특별시,Seoul,female,15-19,199942,registered,2020-12-31
2020,11,서울특별시,Seoul,female,20-24,329103,registered,2020-12-31
2020,11,서울특별시,Seoul,female,25-29,423639,registered,2020-12-31
2020,11,서울특별시,Seoul,female,30-34,363567,registered,2020-12-31
2020,11,서울특별시,Seoul,female,35-39,373638,registered,2020-12-31
2020,11,서울특별시,Seoul,female,40-44,367350,registered,2020-12-31
2020,11,서울특별시,Seoul,female,45-49,403882,registered,2020-12-31
2020,11,서울특별시,Seoul,female,50-54,397305,registered,2020-12-31
2020,11,서울특별시,Seoul,female,55-59,377669,registered,2020-12-31
2020,11,서울특별시,Seoul,female,60-64,374827,registered,2020-12-31
2020,11,서울특별시,Seoul,female,65-69,281833,registered,2020-12-31
2020,11,서울특별시,Seoul,female,70-74,219056,registered,2020-12-31
2020,11,서울특별시,Seoul,female,75-79,164604,registered,2020-12-31
2020,11,서울특별시,Seoul,female,80-84,110430,registered,2020-12-31
2020,11,서울특별시,Seoul,female,85+,95788,registered,2020-12-31
2020,26,부산광역시,Busan,male,0-4,49872,registered,2020-12-31
2020,26,부산광역시,Busan,male,5-9,69301,registered,2020-12-31
2020,26,부산광역시,Busan,male,10-14,67310,registered,2020-12-31
2020,26,부산광역시,Busan,male,15-19,73248,registered,2020-12-31
2020,26,부산광역시,Busan,male,20-24,106179,registered,2020-12-31
2020,26,부산광역시,Busan,male,25-29,118338,registered,2020-12-31
2020,26,부산광역시,Busan,male,30-34,98368,registered,2020-12-31
2020,26,부산광역시,Busan,male,35-39,115929,registered,2020-12-31
2020,26,부산광역시,Busan,male,40-44,123472,registered,2020-12-31
2020,26,부산광역시,Busan,male,45-49,133816,registered,2020-12-31
2020,26,부산광역시,Busan,male,50-54,137957,registered,2020-12-31
2020,26,부산광역시,Busan,male,55-59,138111,registered,2020-12-31
2020,26,부산광역시,Busan,male,60-64,142613,registered,2020-12-31
2020,26,부산광역시,Busan,male,65-69,108971,registered,2020-12-31
2020,26,부산광역시,Busan,male,70-74,78142,registered,2020-12-31
2020,26,부산광역시,Busan,male,75-79,54064,registered,2020-12-31
2020,26,부산광역시,Busan,male,80-84,30534,registered,2020-12-31
2020,26,부산광역시,Busan,male,85+,14775,registered,2020-12-31
2020,26,부산광역시,Busan,female,0-4,47502,registered,2020-12-31
2020,26,부산광역시,Busan,female,5-9,65681,registered,2020-12-31
2020,26,부산광역시,Busan,female,10-14,63498,registered,2020-12-31
2020,26,부산광역시,Busan,female,15-19,67958,registered,2020-12-31
2020,26,부산광역시,Busan,female,20-24,99452,registered,2020-12-31
2020,26,부산광역시,Busan,female,25-29,107018,registered,2020-12-31
2020,26,부산광역시,Busan,female,30-34,92361,registered,2020-12-31
2020,26,부산광역시,Busan,female,35-39,112356,registered,2020-12-31
2020,26,부산광역시,Busan,female,40-44,119730,registered,2020-12-31
