year,province_code,province_name_th,province_name_en,sex,age_group,population,population_type,reference_date
2000,45,ร้อยเอ็ด,Roi Et,male,45-49,36581,registered,2000-12-31
2000,45,ร้อยเอ็ด,Roi Et,male,50-54,31928,registered,2000-12-31
2000,45,ร้อยเอ็ด,Roi Et,male,55-59,23811,registered,2000-12-31
2000,45,ร้อยเอ็ด,Roi Et,male,60-64,17018,registered,2000-12-31
2000,45,ร้อยเอ็ด,Roi Et,male,65-69,12243,registered,2000-12-31
2000,45,ร้อยเอ็ด,Roi Et,male,70-74,7743,registered,2000-12-31
2000,45,ร้อยเอ็ด,Roi Et,male,75-79,4177,registered,2000-12-31
2000,45,ร้อยเอ็ด,Roi Et,male,80-84,1937,registered,2000-12-31
2000,45,ร้อยเอ็ด,Roi Et,male,85+,1411,registered,2000-12-31
2000,45,ร้อยเอ็ด,Roi Et,male,not_age_classified,11044,registered,2000-12-31
2000,45,ร้อยเอ็ด,Roi Et,female,0-4,47318,registered,2000-12-31
2000,45,ร้อยเอ็ด,Roi Et,female,5-9,53080,registered,2000-12-31
2000,45,ร้อยเอ็ด,Roi Et,female,10-14,49063,registered,2000-12-31
2000,45,ร้อยเอ็ด,Roi Et,female,15-19,54112,registered,2000-12-31
2000,45,ร้อยเอ็ด,Roi Et,female,20-24,60227,registered,2000-12-31
2000,45,ร้อยเอ็ด,Roi Et,female,25-29,68579,registered,2000-12-31
2000,45,ร้อยเอ็ด,Roi Et,female,30-34,65225,registered,2000-12-31
2000,45,ร้อยเอ็ด,Roi Et,female,35-39,53260,registered,2000-12-31
2000,45,ร้อยเอ็ด,Roi Et,female,40-44,45142,registered,2000-12-31
2000,45,ร้อยเอ็ด,Roi Et,female,45-49,37442,registered,2000-12-31
2000,45,ร้อยเอ็ด,Roi Et,female,50-54,33188,registered,2000-12-31
2000,45,ร้อยเอ็ด,Roi Et,female,55-59,25669,registered,2000-12-31
2000,45,ร้อยเอ็ด,Roi Et,female,60-64,20224,registered,2000-12-31
2000,45,ร้อยเอ็ด,Roi Et,female,65-69,15757,registered,2000-12-31
2000,45,ร้อยเอ็ด,Roi Et,female,70-74,10261,registered,2000-12-31
2000,45,ร้อยเอ็ด,Roi Et,female,75-79,6089,registered,2000-12-31
2000,45,ร้อยเอ็ด,Roi Et,female,80-84,3171,registered,2000-12-31
2000,45,ร้อยเอ็ด,Roi Et,female,85+,2324,registered,2000-12-31
2000,45,ร้อยเอ็ด,Roi Et,female,not_age_classified,9392,registered,2000-12-31
2000,46,กาฬสินธุ์,Kalasin,male,0-4,35728,registered,2000-12-31
2000,46,กาฬสินธุ์,Kalasin,male,5-9,40615,registered,2000-12-31
2000,46,กาฬสินธุ์,Kalasin,male,10-14,39868,registered,2000-12-31
2000,46,กาฬสินธุ์,Kalasin,male,15-19,43935,registered,2000-12-31
2000,46,กาฬสินธุ์,Kalasin,male,20-24,44626,registered,2000-12-31
2000,46,กาฬสินธุ์,Kalasin,male,25-29,50879,registered,2000-12-31
2000,46,กาฬสินธุ์,Kalasin,male,30-34,50446,registered,2000-12-31
2000,46,กาฬสินธุ์,Kalasin,male,35-39,40925,registered,2000-12-31
2000,46,กาฬสินธุ์,Kalasin,male,40-44,33373,registered,2000-12-31
2000,46,กาฬสินธุ์,Kalasin,male,45-49,26658,registered,2000-12-31
2000,46,กาฬสินธุ์,Kalasin,male,50-54,22401,registered,2000-12-31
2000,46,กาฬสินธุ์,Kalasin,male,55-59,16504,registered,2000-12-31
2000,46,กาฬสินธุ์,Kalasin,male,60-64,11702,registered,2000-12-31
2000,46,กาฬสินธุ์,Kalasin,male,65-69,8410,registered,2000-12-31
2000,46,กาฬสินธุ์,Kalasin,male,70-74,5668,registered,2000-12-31
2000,46,กาฬสินธุ์,Kalasin,male,75-79,3148,registered,2000-12-31
2000,46,กาฬสินธุ์,Kalasin,male,80-84,1473,registered,2000-12-31
2000,46,กาฬสินธุ์,Kalasin,male,85+,1141,registered,2000-12-31
2000,46,กาฬสินธุ์,Kalasin,male,not_age_classified,14694,registered,2000-12-31
2000,46,กาฬสินธุ์,Kalasin,female,0-4,34060,registered,2000-12-31
2000,46,กาฬสินธุ์,Kalasin,female,5-9,38567,registered,2000-12-31
2000,46,กาฬสินธุ์,Kalasin,female,10-14,37828,registered,2000-12-31
2000,46,กาฬสินธุ์,Kalasin,female,15-19,41569,registered,2000-12-31
2000,46,กาฬสินธุ์,Kalasin,female,20-24,44927,registered,2000-12-31
2000,46,กาฬสินธุ์,Kalasin,female,25-29,50499,registered,2000-12-31
2000,46,กาฬสินธุ์,Kalasin,female,30-34,50229,registered,2000-12-31
2000,46,กาฬสินธุ์,Kalasin,female,35-39,40140,registered,2000-12-31
2000,46,กาฬสินธุ์,Kalasin,female,40-44,33184,registered,2000-12-31
2000,46,กาฬสินธุ์,Kalasin,female,45-49,27790,registered,2000-12-31
2000,46,กาฬสินธุ์,Kalasin,female,50-54,23367,registered,2000-12-31
2000,46,กาฬสินธุ์,Kalasin,female,55-59,17697,registered,2000-12-31
2000,46,กาฬสินธุ์,Kalasin,female,60-64,13973,registered,2000-12-31
2000,46,กาฬสินธุ์,Kalasin,female,65-69,10452,registered,2000-12-31
2000,46,กาฬสินธุ์,Kalasin,female,70-74,7040,registered,2000-12-31
2000,46,กาฬสินธุ์,Kalasin,female,75-79,4130,registered,2000-12-31
2000,46,กาฬสินธุ์,Kalasin,female,80-84,2141,registered,2000-12-31
2000,46,กาฬสินธุ์,Kalasin,female,85+,1698,registered,2000-12-31
2000,46,กาฬสินธุ์,Kalasin,female,not_age_classified,13570,registered,2000-12-31
2000,47,สกลนคร,Sakon Nakhon,male,0-4,43132,registered,2000-12-31
2000,47,สกลนคร,Sakon Nakhon,male,5-9,46406,registered,2000-12-31
2000,47,สกลนคร,Sakon Nakhon,male,10-14,43544,registered,2000-12-31
2000,47,สกลนคร,Sakon Nakhon,male,15-19,53478,registered,2000-12-31
2000,47,สกลนคร,Sakon Nakhon,male,20-24,55636,registered,2000-12-31
2000,47,สกลนคร,Sakon Nakhon,male,25-29,58772,registered,2000-12-31
2000,47,สกลนคร,Sakon Nakhon,male,30-34,54501,registered,2000-12-31
2000,47,สกลนคร,Sakon Nakhon,male,35-39,44110,registered,2000-12-31
2000,47,สกลนคร,Sakon Nakhon,male,40-44,35690,registered,2000-12-31
2000,47,สกลนคร,Sakon Nakhon,male,45-49,28068,registered,2000-12-31
2000,47,สกลนคร,Sakon Nakhon,male,50-54,22298,registered,2000-12-31
2000,47,สกลนคร,Sakon Nakhon,male,55-59,16801,registered,2000-12-31
2000,47,สกลนคร,Sakon Nakhon,male,60-64,12206,registered,2000-12-31
2000,47,สกลนคร,Sakon Nakhon,male,65-69,8463,registered,2000-12-31
2000,47,สกลนคร,Sakon Nakhon,male,70-74,5835,registered,2000-12-31
2000,47,สกลนคร,Sakon Nakhon,male,75-79,3328,registered,2000-12-31
2000,47,สกลนคร,Sakon Nakhon,male,80-84,1797,registered,2000-12-31
2000,47,สกลนคร,Sakon Nakhon,male,85+,1292,registered,2000-12-31
2000,47,สกลนคร,Sakon Nakhon,male,not_age_classified,13450,registered,2000-12-31
2000,47,สกลนคร,Sakon Nakhon,female,0-4,41253,registered,2000-12-31
2000,47,สกลนคร,Sakon Nakhon,female,5-9,44480,registered,2000-12-31
2000,47,สกลนคร,Sakon Nakhon,female,10-14,41934,registered,2000-12-31
2000,47,สกลนคร,Sakon Nakhon,female,15-19,52330,registered,2000-12-31
2000,47,สกลนคร,Sakon Nakhon,female,20-24,55369,registered,2000-12-31
2000,47,สกลนคร,Sakon Nakhon,female,25-29,57408,registered,2000-12-31
2000,47,สกลนคร,Sakon Nakhon,female,30-34,53169,registered,2000-12-31
2000,47,สกลนคร,Sakon Nakhon,female,35-39,43513,registered,2000-12-31
2000,47,สกลนคร,Sakon Nakhon,female,40-44,36910,registered,2000-12-31
2000,47,สกลนคร,Sakon Nakhon,female,45-49,29474,registered,2000-12-31
2000,47,สกลนคร,Sakon Nakhon,female,50-54,23997,registered,2000-12-31
2000,47,สกลนคร,Sakon Nakhon,female,55-59,17829,registered,2000-12-31
2000,47,สกลนคร,Sakon Nakhon,female,60-64,13807,registered,2000-12-31
2000,47,สกลนคร,Sakon Nakhon,female,65-69,10391,registered,2000-12-31
2000,47,สกลนคร,Sakon Nakhon,female,70-74,6942,registered,2000-12-31
2000,47,สกลนคร,Sakon Nakhon,female,75-79,4093,registered,2000-12-31
2000,47,สกลนคร,Sakon Nakhon,female,80-84,2319,registered,2000-12-31
2000,47,สกลนคร,Sakon Nakhon,female,85+,1833,registered,2000-12-31
2000,47,สกลนคร,Sakon Nakhon,female,not_age_classified,12941,registered,2000-12-31
2000,48,นครพนม,Nakhon Phanom,male,0-4,28619,registered,2000-12-31
2000,48,นครพนม,Nakhon Phanom,male,5-9,28932,registered,2000-12-31
2000,48,นครพนม,Nakhon Phanom,male,10-14,27149,registered,2000-12-31
2000,48,นครพนม,Nakhon Phanom,male,15-19,32673,registered,2000-12-31
2000,48,นครพนม,Nakhon Phanom,male,20-24,35515,registered,2000-12-31
2000,48,นครพนม,Nakhon Phanom,male,25-29,37081,registered,2000-12-31
2000,48,นครพนม,Nakhon Phanom,male,30-34,33586,registered,2000-12-31
2000,48,นครพนม,Nakhon Phanom,male,35-39,26744,registered,2000-12-31
2000,48,นครพนม,Nakhon Phanom,male,40-44,22138,registered,2000-12-31
2000,48,นครพนม,Nakhon Phanom,male,45-49,17292,registered,2000-12-31
2000,48,นครพนม,Nakhon Phanom,male,50-54,14504,registered,2000-12-31
2000,48,นครพนม,Nakhon Phanom,male,55-59,10762,registered,2000-12-31
2000,48,นครพนม,Nakhon Phanom,male,60-64,7973,registered,2000-12-31
2000,48,นครพนม,Nakhon Phanom,male,65-69,5934,registered,2000-12-31
2000,48,นครพนม,Nakhon Phanom,male,70-74,4131,registered,2000-12-31
2000,48,นครพนม,Nakhon Phanom,male,75-79,2496,registered,2000-12-31
2000,48,นครพนม,Nakhon Phanom,male,80-84,1387,registered,2000-12-31
2000,48,นครพนม,Nakhon Phanom,male,85+,1044,registered,2000-12-31
2000,48,นครพนม,Nakhon Phanom,male,not_age_classified,20571,registered,2000-12-31
2000,48,นครพนม,Nakhon Phanom,female,0-4,27409,registered,2000-12-31
2000,48,นครพนม,Nakhon Phanom,female,5-9,27988,registered,2000-12-31
2000,48,นครพนม,Nakhon Phanom,female,10-14,26311,registered,2000-12-31
2000,48,นครพนม,Nakhon Phanom,female,15-19,32079,registered,2000-12-31
2000,48,นครพนม,Nakhon Phanom,female,20-24,35365,registered,2000-12-31
2000,48,นครพนม,Nakhon Phanom,female,25-29,35816,registered,2000-12-31
2000,48,นครพนม,Nakhon Phanom,female,30-34,32701,registered,2000-12-31
2000,48,นครพนม,Nakhon Phanom,female,35-39,26315,registered,2000-12-31
2000,48,นครพนม,Nakhon Phanom,female,40-44,22562,registered,2000-12-31
2000,48,นครพนม,Nakhon Phanom,female,45-49,18800,registered,2000-12-31
2000,48,นครพนม,Nakhon Phanom,female,50-54,15656,registered,2000-12-31
2000,48,นครพนม,Nakhon Phanom,female,55-59,11727,registered,2000-12-31
2000,48,นครพนม,Nakhon Phanom,female,60-64,9343,registered,2000-12-31
2000,48,นครพนม,Nakhon Phanom,female,65-69,7581,registered,2000-12-31
2000,48,นครพนม,Nakhon Phanom,female,70-74,5110,registered,2000-12-31
2000,48,นครพนม,Nakhon Phanom,female,75-79,3223,registered,2000-12-31
2000,48,นครพนม,Nakhon Phanom,female,80-84,1859,registered,2000-12-31
2000,48,นครพนม,Nakhon Phanom,female,85+,1341,registered,2000-12-31
2000,48,นครพนม,Nakhon Phanom,female,not_age_classified,17846,registered,2000-12-31
2000,49,มุกดาหาร,Mukdahan,male,0-4,13125,registered,2000-12-31
2000,49,มุกดาหาร,Mukdahan,male,5-9,14127,registered,2000-12-31
2000,49,มุกดาหาร,Mukdahan,male,10-14,13408,registered,2000-12-31
2000,49,มุกดาหาร,Mukdahan,male,15-19,15955,registered,2000-12-31
2000,49,มุกดาหาร,Mukdahan,male,20-24,16246,registered,2000-12-31
2000,49,มุกดาหาร,Mukdahan,male,25-29,17106,registered,2000-12-31
2000,49,มุกดาหาร,Mukdahan,male,30-34,16515,registered,2000-12-31
2000,49,มุกดาหาร,Mukdahan,male,35-39,13227,registered,2000-12-31
2000,49,มุกดาหาร,Mukdahan,male,40-44,10754,registered,2000-12-31
2000,49,มุกดาหาร,Mukdahan,male,45-49,8448,registered,2000-12-31
2000,49,มุกดาหาร,Mukdahan,male,50-54,6824,registered,2000-12-31
2000,49,มุกดาหาร,Mukdahan,male,55-59,4897,registered,2000-12-31
2000,49,มุกดาหาร,Mukdahan,male,60-64,3887,registered,2000-12-31
2000,49,มุกดาหาร,Mukdahan,male,65-69,2936,registered,2000-12-31
2000,49,มุกดาหาร,Mukdahan,male,70-74,2139,registered,2000-12-31
2000,49,มุกดาหาร,Mukdahan,male,75-79,1205,registered,2000-12-31
2000,49,มุกดาหาร,Mukdahan,male,80-84,745,registered,2000-12-31
2000,49,มุกดาหาร,Mukdahan,male,85+,640,registered,2000-12-31
2000,49,มุกดาหาร,Mukdahan,male,not_age_classified,5658,registered,2000-12-31
2000,49,มุกดาหาร,Mukdahan,female,0-4,12649,registered,2000-12-31
2000,49,มุกดาหาร,Mukdahan,female,5-9,13486,registered,2000-12-31
2000,49,มุกดาหาร,Mukdahan,female,10-14,13001,registered,2000-12-31
2000,49,มุกดาหาร,Mukdahan,female,15-19,15933,registered,2000-12-31
2000,49,มุกดาหาร,Mukdahan,female,20-24,16410,registered,2000-12-31
2000,49,มุกดาหาร,Mukdahan,female,25-29,16529,registered,2000-12-31
2000,49,มุกดาหาร,Mukdahan,female,30-34,15871,registered,2000-12-31
2000,49,มุกดาหาร,Mukdahan,female,35-39,13048,registered,2000-12-31
2000,49,มุกดาหาร,Mukdahan,female,40-44,10809,registered,2000-12-31
2000,49,มุกดาหาร,Mukdahan,female,45-49,8456,registered,2000-12-31
2000,49,มุกดาหาร,Mukdahan,female,50-54,6687,registered,2000-12-31
2000,49,มุกดาหาร,Mukdahan,female,55-59,4918,registered,2000-12-31
2000,49,มุกดาหาร,Mukdahan,female,60-64,4290,registered,2000-12-31
2000,49,มุกดาหาร,Mukdahan,female,65-69,3656,registered,2000-12-31
2000,49,มุกดาหาร,Mukdahan,female,70-74,2340,registered,2000-12-31
2000,49,มุกดาหาร,Mukdahan,female,75-79,1346,registered,2000-12-31
2000,49,มุกดาหาร,Mukdahan,female,80-84,788,registered,2000-12-31
2000,49,มุกดาหาร,Mukdahan,female,85+,722,registered,2000-12-31
2000,49,มุกดาหาร,Mukdahan,female,not_age_classified,5743,registered,2000-12-31
2000,50,เชียงใหม่,Chiang Mai,male,0-4,45324,registered,2000-12-31
2000,50,เชียงใหม่,Chiang Mai,male,5-9,54116,registered,2000-12-31
2000,50,เชียงใหม่,Chiang Mai,male,10-14,53609,registered,2000-12-31
2000,50,เชียงใหม่,Chiang Mai,male,15-19,62211,registered,2000-12-31
2000,50,เชียงใหม่,Chiang Mai,male,20-24,61721,registered,2000-12-31
2000,50,เชียงใหม่,Chiang Mai,male,25-29,52858,registered,2000-12-31
2000,50,เชียงใหม่,Chiang Mai,male,30-34,57493,registered,2000-12-31
2000,50,เชียงใหม่,Chiang Mai,male,35-39,68415,registered,2000-12-31
2000,50,เชียงใหม่,Chiang Mai,male,40-44,69809,registered,2000-12-31
2000,50,เชียงใหม่,Chiang Mai,male,45-49,55517,registered,2000-12-31
2000,50,เชียงใหม่,Chiang Mai,male,50-54,36595,registered,2000-12-31
2000,50,เชียงใหม่,Chiang Mai,male,55-59,24056,registered,2000-12-31
2000,50,เชียงใหม่,Chiang Mai,male,60-64,23511,registered,2000-12-31
2000,50,เชียงใหม่,Chiang Mai,male,65-69,23547,registered,2000-12-31
2000,50,เชียงใหม่,Chiang Mai,male,70-74,16805,registered,2000-12-31
2000,50,เชียงใหม่,Chiang Mai,male,75-79,9831,registered,2000-12-31
