year,province_name_en,sex,age_group,population
1999,Chanthaburi,female,55-59,6677
1999,Chanthaburi,female,60-64,6174
1999,Chanthaburi,female,65-69,4991
1999,Chanthaburi,female,70-74,3403
1999,Chanthaburi,female,75-79,2105
1999,Chanthaburi,female,80-84,1141
1999,Chanthaburi,female,85+,1159
1999,Trat,male,0-4,8130
1999,Trat,male,5-9,8456
1999,Trat,male,10-14,8257
1999,Trat,male,15-19,9188
1999,Trat,male,20-24,9491
1999,Trat,male,25-29,10045
1999,Trat,male,30-34,9900
1999,Trat,male,35-39,8979
1999,Trat,male,40-44,7573
1999,Trat,male,45-49,5966
1999,Trat,male,50-54,4468
1999,Trat,male,55-59,3995
1999,Trat,male,60-64,3370
1999,Trat,male,65-69,2416
1999,Trat,male,70-74,1544
1999,Trat,male,75-79,842
1999,Trat,male,80-84,440
1999,Trat,male,85+,404
1999,Trat,female,0-4,7705
1999,Trat,female,5-9,8203
1999,Trat,female,10-14,7863
1999,Trat,female,15-19,8747
1999,Trat,female,20-24,9319
1999,Trat,female,25-29,9775
1999,Trat,female,30-34,9562
1999,Trat,female,35-39,8860
1999,Trat,female,40-44,7562
1999,Trat,female,45-49,6051
1999,Trat,female,50-54,4300
1999,Trat,female,55-59,3746
1999,Trat,female,60-64,3174
1999,Trat,female,65-69,2465
1999,Trat,female,70-74,1655
1999,Trat,female,75-79,967
1999,Trat,female,80-84,563
1999,Trat,female,85+,590
1999,Chachoengsao,male,0-4,24091
1999,Chachoengsao,male,5-9,25290
1999,Chachoengsao,male,10-14,24633
1999,Chachoengsao,male,15-19,26886
1999,Chachoengsao,male,20-24,27564
1999,Chachoengsao,male,25-29,28506
1999,Chachoengsao,male,30-34,29500
1999,Chachoengsao,male,35-39,26672
1999,Chachoengsao,male,40-44,21446
1999,Chachoengsao,male,45-49,16793
1999,Chachoengsao,male,50-54,12364
1999,Chachoengsao,male,55-59,10567
1999,Chachoengsao,male,60-64,9457
1999,Chachoengsao,male,65-69,7213
1999,Chachoengsao,male,70-74,5044
1999,Chachoengsao,male,75-79,3218
1999,Chachoengsao,male,80-84,1858
1999,Chachoengsao,male,85+,1953
1999,Chachoengsao,female,0-4,22919
1999,Chachoengsao,female,5-9,23657
1999,Chachoengsao,female,10-14,23236
1999,Chachoengsao,female,15-19,25719
1999,Chachoengsao,female,20-24,27256
1999,Chachoengsao,female,25-29,28715
1999,Chachoengsao,female,30-34,29882
1999,Chachoengsao,female,35-39,27032
1999,Chachoengsao,female,40-44,22352
1999,Chachoengsao,female,45-49,17733
1999,Chachoengsao,female,50-54,13393
1999,Chachoengsao,female,55-59,11423
1999,Chachoengsao,female,60-64,10341
1999,Chachoengsao,female,65-69,8441
1999,Chachoengsao,female,70-74,6408
1999,Chachoengsao,female,75-79,4433
1999,Chachoengsao,female,80-84,2874
1999,Chachoengsao,female,85+,3135
1999,Prachin Buri,male,0-4,17308
1999,Prachin Buri,male,5-9,17526
1999,Prachin Buri,male,10-14,16285
1999,Prachin Buri,male,15-19,18168
1999,Prachin Buri,male,20-24,21910
1999,Prachin Buri,male,25-29,20389
1999,Prachin Buri,male,30-34,20266
1999,Prachin Buri,male,35-39,18287
1999,Prachin Buri,male,40-44,14619
1999,Prachin Buri,male,45-49,10741
1999,Prachin Buri,male,50-54,7978
1999,Prachin Buri,male,55-59,6862
1999,Prachin Buri,male,60-64,5952
1999,Prachin Buri,male,65-69,4748
1999,Prachin Buri,male,70-74,3219
1999,Prachin Buri,male,75-79,1957
1999,Prachin Buri,male,80-84,981
1999,Prachin Buri,male,85+,1042
1999,Prachin Buri,female,0-4,16293
1999,Prachin Buri,female,5-9,16425
1999,Prachin Buri,female,10-14,15784
1999,Prachin Buri,female,15-19,17509
1999,Prachin Buri,female,20-24,19190
1999,Prachin Buri,female,25-29,20018
1999,Prachin Buri,female,30-34,20189
1999,Prachin Buri,female,35-39,18492
1999,Prachin Buri,female,40-44,15175
1999,Prachin Buri,female,45-49,11686
1999,Prachin Buri,female,50-54,8299
1999,Prachin Buri,female,55-59,7473
1999,Prachin Buri,female,60-64,6784
1999,Prachin Buri,female,65-69,5454
1999,Prachin Buri,female,70-74,3990
1999,Prachin Buri,female,75-79,2527
1999,Prachin Buri,female,80-84,1477
1999,Prachin Buri,female,85+,1736
1999,Nakhon Nayok,male,0-4,8766
1999,Nakhon Nayok,male,5-9,9158
1999,Nakhon Nayok,male,10-14,8758
1999,Nakhon Nayok,male,15-19,9838
1999,Nakhon Nayok,male,20-24,11290
1999,Nakhon Nayok,male,25-29,10713
1999,Nakhon Nayok,male,30-34,11388
1999,Nakhon Nayok,male,35-39,10180
1999,Nakhon Nayok,male,40-44,8206
1999,Nakhon Nayok,male,45-49,6365
1999,Nakhon Nayok,male,50-54,4613
1999,Nakhon Nayok,male,55-59,3875
1999,Nakhon Nayok,male,60-64,3801
1999,Nakhon Nayok,male,65-69,2837
1999,Nakhon Nayok,male,70-74,2018
1999,Nakhon Nayok,male,75-79,1227
1999,Nakhon Nayok,male,80-84,583
1999,Nakhon Nayok,male,85+,511
1999,Nakhon Nayok,female,0-4,8184
1999,Nakhon Nayok,female,5-9,8673
1999,Nakhon Nayok,female,10-14,8323
1999,Nakhon Nayok,female,15-19,9188
1999,Nakhon Nayok,female,20-24,9875
1999,Nakhon Nayok,female,25-29,10457
1999,Nakhon Nayok,female,30-34,11623
1999,Nakhon Nayok,female,35-39,10372
1999,Nakhon Nayok,female,40-44,8718
1999,Nakhon Nayok,female,45-49,6915
1999,Nakhon Nayok,female,50-54,5154
1999,Nakhon Nayok,female,55-59,4555
1999,Nakhon Nayok,female,60-64,4185
1999,Nakhon Nayok,female,65-69,3417
1999,Nakhon Nayok,female,70-74,2642
1999,Nakhon Nayok,female,75-79,1712
1999,Nakhon Nayok,female,80-84,921
1999,Nakhon Nayok,female,85+,964
1999,Sa Kaeo,male,0-4,22628
1999,Sa Kaeo,male,5-9,22978
1999,Sa Kaeo,male,10-14,21974
1999,Sa Kaeo,male,15-19,24791
1999,Sa Kaeo,male,20-24,26110
1999,Sa Kaeo,male,25-29,27497
1999,Sa Kaeo,male,30-34,26051
1999,Sa Kaeo,male,35-39,22351
1999,Sa Kaeo,male,40-44,18117
1999,Sa Kaeo,male,45-49,13219
1999,Sa Kaeo,male,50-54,9360
1999,Sa Kaeo,male,55-59,7787
1999,Sa Kaeo,male,60-64,6664
1999,Sa Kaeo,male,65-69,4820
1999,Sa Kaeo,male,70-74,3242
1999,Sa Kaeo,male,75-79,1774
1999,Sa Kaeo,male,80-84,864
1999,Sa Kaeo,male,85+,948
1999,Sa Kaeo,female,0-4,21115
1999,Sa Kaeo,female,5-9,21727
1999,Sa Kaeo,female,10-14,21590
1999,Sa Kaeo,female,15-19,23704
1999,Sa Kaeo,female,20-24,25367
1999,Sa Kaeo,female,25-29,26497
1999,Sa Kaeo,female,30-34,25413
1999,Sa Kaeo,female,35-39,21706
1999,Sa Kaeo,female,40-44,17401
1999,Sa Kaeo,female,45-49,13428
1999,Sa Kaeo,female,50-54,9591
1999,Sa Kaeo,female,55-59,8037
1999,Sa Kaeo,female,60-64,7018
1999,Sa Kaeo,female,65-69,5340
1999,Sa Kaeo,female,70-74,3452
1999,Sa Kaeo,female,75-79,2064
1999,Sa Kaeo,female,80-84,1053
1999,Sa Kaeo,female,85+,1263
1999,Nakhon Ratchasima,male,0-4,97055
1999,Nakhon Ratchasima,male,5-9,99909
1999,Nakhon Ratchasima,male,10-14,97131
1999,Nakhon Ratchasima,male,15-19,109844
1999,Nakhon Ratchasima,male,20-24,122131
1999,Nakhon Ratchasima,male,25-29,124953
1999,Nakhon Ratchasima,male,30-34,118197
1999,Nakhon Ratchasima,male,35-39,103290
1999,Nakhon Ratchasima,male,40-44,83705
1999,Nakhon Ratchasima,male,45-49,64715
1999,Nakhon Ratchasima,male,50-54,49671
1999,Nakhon Ratchasima,male,55-59,39005
1999,Nakhon Ratchasima,male,60-64,33486
1999,Nakhon Ratchasima,male,65-69,24778
1999,Nakhon Ratchasima,male,70-74,16217
1999,Nakhon Ratchasima,male,75-79,9228
1999,Nakhon Ratchasima,male,80-84,4691
1999,Nakhon Ratchasima,male,85+,3764
1999,Nakhon Ratchasima,female,0-4,91708
1999,Nakhon Ratchasima,female,5-9,94446
1999,Nakhon Ratchasima,female,10-14,92911
1999,Nakhon Ratchasima,female,15-19,107018
1999,Nakhon Ratchasima,female,20-24,120168
1999,Nakhon Ratchasima,female,25-29,123881
1999,Nakhon Ratchasima,female,30-34,118870
1999,Nakhon Ratchasima,female,35-39,105253
1999,Nakhon Ratchasima,female,40-44,87869
1999,Nakhon Ratchasima,female,45-49,68007
1999,Nakhon Ratchasima,female,50-54,51882
1999,Nakhon Ratchasima,female,55-59,41137
1999,Nakhon Ratchasima,female,60-64,37015
1999,Nakhon Ratchasima,female,65-69,28422
1999,Nakhon Ratchasima,female,70-74,20289
1999,Nakhon Ratchasima,female,75-79,12675
1999,Nakhon Ratchasima,female,80-84,7215
1999,Nakhon Ratchasima,female,85+,6116
1999,Buri Ram,male,0-4,64541
1999,Buri Ram,male,5-9,65530
1999,Buri Ram,male,10-14,59290
1999,Buri Ram,male,15-19,71199
1999,Buri Ram,male,20-24,76466
1999,Buri Ram,male,25-29,80801
1999,Buri Ram,male,30-34,70634
1999,Buri Ram,male,35-39,58425
1999,Buri Ram,male,40-44,46455
1999,Buri Ram,male,45-49,35831
1999,Buri Ram,male,50-54,28625
1999,Buri Ram,male,55-59,22176
1999,Buri Ram,male,60-64,18090
1999,Buri Ram,male,65-69,13495
1999,Buri Ram,male,70-74,8593
1999,Buri Ram,male,75-79,4900
1999,Buri Ram,male,80-84,2622
1999,Buri Ram,male,85+,2690
1999,Buri Ram,female,0-4,60529
1999,Buri Ram,female,5-9,61928
1999,Buri Ram,female,10-14,57217
1999,Buri Ram,female,15-19,68294
1999,Buri Ram,female,20-24,74939
1999,Buri Ram,female,25-29,79325
1999,Buri Ram,female,30-34,69816
1999,Buri Ram,female,35-39,57681
1999,Buri Ram,female,40-44,46963
1999,Buri Ram,female,45-49,37073
1999,Buri Ram,female,50-54,30211
1999,Buri Ram,female,55-59,23682
1999,Buri Ram,female,60-64,20329
1999,Buri Ram,female,65-69,15656
1999,Buri Ram,female,70-74,10456
1999,Buri Ram,female,75-79,6435
1999,Buri Ram,female,80-84,3702
1999,Buri Ram,female,85+,3895
1999,Surin,male,0-4,57976
1999,Surin,male,5-9,59539
1999,Surin,male,10-14,54695
1999,Surin,male,15-19,65184
1999,Surin,male,20-24,65672
1999,Surin,male,25-29,68722
1999,Surin,male,30-34,62272
1999,Surin,male,35-39,53955
1999,Surin,male,40-44,42859
1999,Surin,male,45-49,34732
1999,Surin,male,50-54,28181
1999,Surin,male,55-59,21978
1999,Surin,male,60-64,18595
1999,Surin,male,65-69,14442
1999,Surin,male,70-74,9036
1999,Surin,male,75-79,5532
1999,Surin,male,80-84,2897
1999,Surin,male,85+,2969
1999,Surin,female,0-4,53676
1999,Surin,female,5-9,56136
1999,Surin,female,10-14,51639
1999,Surin,female,15-19,62345
1999,Surin,female,20-24,65082
1999,Surin,female,25-29,67417
1999,Surin,female,30-34,60477
1999,Surin,female,35-39,54573
1999,Surin,female,40-44,44036
1999,Surin,female,45-49,35968
1999,Surin,female,50-54,30201
1999,Surin,female,55-59,24513
1999,Surin,female,60-64,20811
1999,Surin,female,65-69,16598
1999,Surin,female,70-74,11125
1999,Surin,female,75-79,7042
1999,Surin,female,80-84,3895
1999,Surin,female,85+,3990
1999,Si Sa Ket,male,0-4,60341
1999,Si Sa Ket,male,5-9,61067
1999,Si Sa Ket,male,10-14,57346
1999,Si Sa Ket,male,15-19,67322
1999,Si Sa Ket,male,20-24,70558
1999,Si Sa Ket,male,25-29,76394
1999,Si Sa Ket,male,30-34,68559
1999,Si Sa Ket,male,35-39,57210
1999,Si Sa Ket,male,40-44,46084
1999,Si Sa Ket,male,45-49,36951
1999,Si Sa Ket,male,50-54,29947
1999,Si Sa Ket,male,55-59,24369
1999,Si Sa Ket,male,60-64,18981
1999,Si Sa Ket,male,65-69,13931
1999,Si Sa Ket,male,70-74,8881
1999,Si Sa Ket,male,75-79,5225
1999,Si Sa Ket,male,80-84,2606
1999,Si Sa Ket,male,85+,2570
1999,Si Sa Ket,female,0-4,57139
1999,Si Sa Ket,female,5-9,58311
1999,Si Sa Ket,female,10-14,54987
1999,Si Sa Ket,female,15-19,64954
1999,Si Sa Ket,female,20-24,69427
1999,Si Sa Ket,female,25-29,74040
1999,Si Sa Ket,female,30-34,67002
1999,Si Sa Ket,female,35-39,56392
1999,Si Sa Ket,female,40-44,46517
1999,Si Sa Ket,female,45-49,38641
1999,Si Sa Ket,female,50-54,31913
1999,Si Sa Ket,female,55-59,26416
1999,Si Sa Ket,female,60-64,21655
1999,Si Sa Ket,female,65-69,16944
1999,Si Sa Ket,female,70-74,11395
1999,Si Sa Ket,female,75-79,7284
1999,Si Sa Ket,female,80-84,3791
1999,Si Sa Ket,female,85+,3687
1999,Ubon Ratchathani,male,0-4,76243
1999,Ubon Ratchathani,male,5-9,77588
1999,Ubon Ratchathani,male,10-14,72809
1999,Ubon Ratchathani,male,15-19,81763
1999,Ubon Ratchathani,male,20-24,86003
1999,Ubon Ratchathani,male,25-29,90336
1999,Ubon Ratchathani,male,30-34,82742
1999,Ubon Ratchathani,male,35-39,66425
1999,Ubon Ratchathani,male,40-44,54378
1999,Ubon Ratchathani,male,45-49,42886
1999,Ubon Ratchathani,male,50-54,32677
1999,Ubon Ratchathani,male,55-59,26111
1999,Ubon Ratchathani,male,60-64,20261
1999,Ubon Ratchathani,male,65-69,16520
1999,Ubon Ratchathani,male,70-74,10729
1999,Ubon Ratchathani,male,75-79,6647
1999,Ubon Ratchathani,male,80-84,3224
1999,Ubon Ratchathani,male,85+,2890
1999,Ubon Ratchathani,female,0-4,72070
1999,Ubon Ratchathani,female,5-9,74165
1999,Ubon Ratchathani,female,10-14,69469
1999,Ubon Ratchathani,female,15-19,78866
1999,Ubon Ratchathani,female,20-24,83886
1999,Ubon Ratchathani,female,25-29,89162
1999,Ubon Ratchathani,female,30-34,81426
1999,Ubon Ratchathani,female,35-39,65504
1999,Ubon Ratchathani,female,40-44,54733
1999,Ubon Ratchathani,female,45-49,43776
1999,Ubon Ratchathani,female,50-54,34277
1999,Ubon Ratchathani,female,55-59,27703
1999,Ubon Ratchathani,female,60-64,22798
1999,Ubon Ratchathani,female,65-69,19076
1999,Ubon Ratchathani,female,70-74,12456
1999,Ubon Ratchathani,female,75-79,7799
1999,Ubon Ratchathani,female,80-84,4012
1999,Ubon Ratchathani,female,85+,3539
1999,Yasothon,male,0-4,22107
1999,Yasothon,male,5-9,22843
1999,Yasothon,male,10-14,21621
1999,Yasothon,male,15-19,24555
1999,Yasothon,male,20-24,26539
1999,Yasothon,male,25-29,30114
1999,Yasothon,male,30-34,27956
1999,Yasothon,male,35-39,22224
1999,Yasothon,male,40-44,18749
1999,Yasothon,male,45-49,14307
1999,Yasothon,male,50-54,12184
1999,Yasothon,male,55-59,9549
1999,Yasothon,male,60-64,7130
1999,Yasothon,male,65-69,5431
1999,Yasothon,male,70-74,3336
1999,Yasothon,male,75-79,1881
1999,Yasothon,male,80-84,848
1999,Yasothon,male,85+,803
1999,Yasothon,female,0-4,20691
1999,Yasothon,female,5-9,21422
1999,Yasothon,female,10-14,20510
1999,Yasothon,female,15-19,23393
1999,Yasothon,female,20-24,25983
1999,Yasothon,female,25-29,29449
1999,Yasothon,female,30-34,27199
1999,Yasothon,female,35-39,21594
1999,Yasothon,female,40-44,18526
1999,Yasothon,female,45-49,14390
1999,Yasothon,female,50-54,12545
1999,Yasothon,female,55-59,10051
1999,Yasothon,female,60-64,8202
1999,Yasothon,female,65-69,6627
1999,Yasothon,female,70-74,4153
1999,Yasothon,female,75-79,2618
1999,Yasothon,female,80-84,1290
1999,Yasothon,female,85+,1193
1999,Chaiyaphum,male,0-4,41571
1999,Chaiyaphum,male,5-9,45748
1999,Chaiyaphum,male,10-14,42971
1999,Chaiyaphum,male,15-19,48664
1999,Chaiyaphum,male,20-24,50158
1999,Chaiyaphum,male,25-29,56987
1999,Chaiyaphum,male,30-34,55384
1999,Chaiyaphum,male,35-39,47206
1999,Chaiyaphum,male,40-44,39707
1999,Chaiyaphum,male,45-49,31733
1999,Chaiyaphum,male,50-54,25584
1999,Chaiyaphum,male,55-59,19356
1999,Chaiyaphum,male,60-64,16098
1999,Chaiyaphum,male,65-69,11928
1999,Chaiyaphum,male,70-74,7753
1999,Chaiyaphum,male,75-79,4568
1999,Chaiyaphum,male,80-84,2218
1999,Chaiyaphum,male,85+,2109
1999,Chaiyaphum,female,0-4,39528
1999,Chaiyaphum,female,5-9,43042
1999,Chaiyaphum,female,10-14,40965
1999,Chaiyaphum,female,15-19,47131
1999,Chaiyaphum,female,20-24,49772
1999,Chaiyaphum,female,25-29,56439
1999,Chaiyaphum,female,30-34,54376
1999,Chaiyaphum,female,35-39,46294
1999,Chaiyaphum,female,40-44,40073
1999,Chaiyaphum,female,45-49,32517
1999,Chaiyaphum,female,50-54,26094
1999,Chaiyaphum,female,55-59,20737
1999,Chaiyaphum,female,60-64,17647
1999,Chaiyaphum,female,65-69,14067
1999,Chaiyaphum,female,70-74,9610
1999,Chaiyaphum,female,75-79,6175
1999,Chaiyaphum,female,80-84,3429
1999,Chaiyaphum,female,85+,3678
1999,Amnat Charoen,male,0-4,15007
1999,Amnat Charoen,male,5-9,16505
1999,Amnat Charoen,male,10-14,15058
1999,Amnat Charoen,male,15-19,16610
1999,Amnat Charoen,male,20-24,17444
1999,Amnat Charoen,male,25-29,19063
1999,Amnat Charoen,male,30-34,18380
1999,Amnat Charoen,male,35-39,14895
1999,Amnat Charoen,male,40-44,12362
1999,Amnat Charoen,male,45-49,9674
1999,Amnat Charoen,male,50-54,7635
1999,Amnat Charoen,male,55-59,5980
1999,Amnat Charoen,male,60-64,4472
1999,Amnat Charoen,male,65-69,3563
1999,Amnat Charoen,male,70-74,2299
1999,Amnat Charoen,male,75-79,1315
1999,Amnat Charoen,male,80-84,558
1999,Amnat Charoen,male,85+,532
1999,Amnat Charoen,female,0-4,14344
1999,Amnat Charoen,female,5-9,15375
1999,Amnat Charoen,female,10-14,14239
1999,Amnat Charoen,female,15-19,16173
1999,Amnat Charoen,female,20-24,16924
1999,Amnat Charoen,female,25-29,18804
1999,Amnat Charoen,female,30-34,17624
1999,Amnat Charoen,female,35-39,14526
1999,Amnat Charoen,female,40-44,12264
1999,Amnat Charoen,female,45-49,9780
1999,Amnat Charoen,female,50-54,7633
1999,Amnat Charoen,female,55-59,6164
1999,Amnat Charoen,female,60-64,5277
1999,Amnat Charoen,female,65-69,4305
1999,Amnat Charoen,female,70-74,2853
1999,Amnat Charoen,female,75-79,1646
1999,Amnat Charoen,female,80-84,867
1999,Amnat Charoen,female,85+,769
1999,Nong Bua Lam Phu,male,0-4,20510
1999,Nong Bua Lam Phu,male,5-9,21874
1999,Nong Bua Lam Phu,male,10-14,20419
1999,Nong Bua Lam Phu,male,15-19,23939
1999,Nong Bua Lam Phu,male,20-24,25732
1999,Nong Bua Lam Phu,male,25-29,26493
1999,Nong Bua Lam Phu,male,30-34,24512
1999,Nong Bua Lam Phu,male,35-39,19759
1999,Nong Bua Lam Phu,male,40-44,16732
1999,Nong Bua Lam Phu,male,45-49,13918
1999,Nong Bua Lam Phu,male,50-54,10514
1999,Nong Bua Lam Phu,male,55-59,7236
1999,Nong Bua Lam Phu,male,60-64,5335
1999,Nong Bua Lam Phu,male,65-69,3943
1999,Nong Bua Lam Phu,male,70-74,2574
1999,Nong Bua Lam Phu,male,75-79,1570
1999,Nong Bua Lam Phu,male,80-84,779
1999,Nong Bua Lam Phu,male,85+,767
1999,Nong Bua Lam Phu,female,0-4,19279
1999,Nong Bua Lam Phu,female,5-9,20389
1999,Nong Bua Lam Phu,female,10-14,19636
1999,Nong Bua Lam Phu,female,15-19,22875
1999,Nong Bua Lam Phu,female,20-24,24993
1999,Nong Bua Lam Phu,female,25-29,25711
1999,Nong Bua Lam Phu,female,30-34,23354
1999,Nong Bua Lam Phu,female,35-39,18862
1999,Nong Bua Lam Phu,female,40-44,16377
1999,Nong Bua Lam Phu,female,45-49,13785
1999,Nong Bua Lam Phu,female,50-54,10394
1999,Nong Bua Lam Phu,female,55-59,7553
1999,Nong Bua Lam Phu,female,60-64,5978
1999,Nong Bua Lam Phu,female,65-69,4720
1999,Nong Bua Lam Phu,female,70-74,3058
1999,Nong Bua Lam Phu,female,75-79,2041
1999,Nong Bua Lam Phu,female,80-84,1148
1999,Nong Bua Lam Phu,female,85+,1101
1999,Khon Kaen,male,0-4,65690
1999,Khon Kaen,male,5-9,70497
1999,Khon Kaen,male,10-14,67262
1999,Khon Kaen,male,15-19,77187
1999,Khon Kaen,male,20-24,81711
1999,Khon Kaen,male,25-29,86762
1999,Khon Kaen,male,30-34,85770
1999,Khon Kaen,male,35-39,71788
1999,Khon Kaen,male,40-44,61233
1999,Khon Kaen,male,45-49,48722
1999,Khon Kaen,male,50-54,40089
1999,Khon Kaen,male,55-59,29874
1999,Khon Kaen,male,60-64,23718
1999,Khon Kaen,male,65-69,16517
1999,Khon Kaen,male,70-74,10592
1999,Khon Kaen,male,75-79,6140
1999,Khon Kaen,male,80-84,2907
1999,Khon Kaen,male,85+,2637
1999,Khon Kaen,female,0-4,62358
1999,Khon Kaen,female,5-9,66850
1999,Khon Kaen,female,10-14,64448
1999,Khon Kaen,female,15-19,74793
1999,Khon Kaen,female,20-24,80885
1999,Khon Kaen,female,25-29,86307
1999,Khon Kaen,female,30-34,85630
1999,Khon Kaen,female,35-39,72155
1999,Khon Kaen,female,40-44,61948
1999,Khon Kaen,female,45-49,50323
1999,Khon Kaen,female,50-54,41569
1999,Khon Kaen,female,55-59,31913
1999,Khon Kaen,female,60-64,25967
1999,Khon Kaen,female,65-69,20025
1999,Khon Kaen,female,70-74,13366
1999,Khon Kaen,female,75-79,8301
1999,Khon Kaen,female,80-84,4292
1999,Khon Kaen,female,85+,3955
1999,Udon Thani,male,0-4,61274
1999,Udon Thani,male,5-9,65458
1999,Udon Thani,male,10-14,63256
1999,Udon Thani,male,15-19,70626
1999,Udon Thani,male,20-24,77925
1999,Udon Thani,male,25-29,81267
1999,Udon Thani,male,30-34,74417
1999,Udon Thani,male,35-39,60606
1999,Udon Thani,male,40-44,49842
1999,Udon Thani,male,45-49,39589
1999,Udon Thani,male,50-54,31612
1999,Udon Thani,male,55-59,23428
1999,Udon Thani,male,60-64,17447
1999,Udon Thani,male,65-69,12785
1999,Udon Thani,male,70-74,7964
1999,Udon Thani,male,75-79,4563
1999,Udon Thani,male,80-84,2292
1999,Udon Thani,male,85+,2115
1999,Udon Thani,female,0-4,57914
1999,Udon Thani,female,5-9,61961
1999,Udon Thani,female,10-14,60349
1999,Udon Thani,female,15-19,67980
1999,Udon Thani,female,20-24,76269
1999,Udon Thani,female,25-29,79139
1999,Udon Thani,female,30-34,73511
1999,Udon Thani,female,35-39,59481
1999,Udon Thani,female,40-44,50937
1999,Udon Thani,female,45-49,40996
1999,Udon Thani,female,50-54,32661
1999,Udon Thani,female,55-59,24447
1999,Udon Thani,female,60-64,19213
1999,Udon Thani,female,65-69,14268
1999,Udon Thani,female,70-74,9105
1999,Udon Thani,female,75-79,5667
1999,Udon Thani,female,80-84,3223
1999,Udon Thani,female,85+,2918
1999,Loei,male,0-4,22551
1999,Loei,male,5-9,24163
1999,Loei,male,10-14,23978
1999,Loei,male,15-19,26851
1999,Loei,male,20-24,27540
1999,Loei,male,25-29,29477
1999,Loei,male,30-34,30532
1999,Loei,male,35-39,26687
1999,Loei,male,40-44,23728
1999,Loei,male,45-49,18061
1999,Loei,male,50-54,14281
1999,Loei,male,55-59,11126
1999,Loei,male,60-64,8537
1999,Loei,male,65-69,6582
1999,Loei,male,70-74,4598
1999,Loei,male,75-79,2972
1999,Loei,male,80-84,1769
1999,Loei,male,85+,1581
1999,Loei,female,0-4,21267
1999,Loei,female,5-9,22923
1999,Loei,female,10-14,22569
1999,Loei,female,15-19,25659
1999,Loei,female,20-24,27344
1999,Loei,female,25-29,28981
1999,Loei,female,30-34,29512
1999,Loei,female,35-39,25796
1999,Loei,female,40-44,22761
1999,Loei,female,45-49,17223
1999,Loei,female,50-54,13322
1999,Loei,female,55-59,10322
1999,Loei,female,60-64,8418
1999,Loei,female,65-69,6944
1999,Loei,female,70-74,4806
1999,Loei,female,75-79,3216
1999,Loei,female,80-84,1805
1999,Loei,female,85+,1863
1999,Nong Khai,male,0-4,36614
1999,Nong Khai,male,5-9,37479
1999,Nong Khai,male,10-14,34254
1999,Nong Khai,male,15-19,42993
1999,Nong Khai,male,20-24,47536
1999,Nong Khai,male,25-29,48003
1999,Nong Khai,male,30-34,43412
1999,Nong Khai,male,35-39,35751
1999,Nong Khai,male,40-44,29189
1999,Nong Khai,male,45-49,21809
1999,Nong Khai,male,50-54,17483
1999,Nong Khai,male,55-59,13428
1999,Nong Khai,male,60-64,10947
1999,Nong Khai,male,65-69,8120
1999,Nong Khai,male,70-74,5321
1999,Nong Khai,male,75-79,3171
1999,Nong Khai,male,80-84,1603
1999,Nong Khai,male,85+,1506
1999,Nong Khai,female,0-4,34781
1999,Nong Khai,female,5-9,35739
1999,Nong Khai,female,10-14,33085
1999,Nong Khai,female,15-19,41318
1999,Nong Khai,female,20-24,46224
1999,Nong Khai,female,25-29,47296
1999,Nong Khai,female,30-34,42043
1999,Nong Khai,female,35-39,34837
1999,Nong Khai,female,40-44,29210
1999,Nong Khai,female,45-49,22210
1999,Nong Khai,female,50-54,17227
1999,Nong Khai,female,55-59,13713
1999,Nong Khai,female,60-64,11342
1999,Nong Khai,female,65-69,8856
1999,Nong Khai,female,70-74,5472
1999,Nong Khai,female,75-79,3617
1999,Nong Khai,female,80-84,1871
1999,Nong Khai,female,85+,1913
1999,Maha Sarakham,male,0-4,35191
1999,Maha Sarakham,male,5-9,38332
1999,Maha Sarakham,male,10-14,34764
1999,Maha Sarakham,male,15-19,40612
1999,Maha Sarakham,male,20-24,45503
1999,Maha Sarakham,male,25-29,51289
1999,Maha Sarakham,male,30-34,47176
1999,Maha Sarakham,male,35-39,38201
1999,Maha Sarakham,male,40-44,32122
1999,Maha Sarakham,male,45-49,26366
1999,Maha Sarakham,male,50-54,22706
1999,Maha Sarakham,male,55-59,16732
1999,Maha Sarakham,male,60-64,11447
1999,Maha Sarakham,male,65-69,8302
1999,Maha Sarakham,male,70-74,4725
1999,Maha Sarakham,male,75-79,2662
1999,Maha Sarakham,male,80-84,1254
1999,Maha Sarakham,male,85+,1030
1999,Maha Sarakham,female,0-4,33404
1999,Maha Sarakham,female,5-9,36496
1999,Maha Sarakham,female,10-14,32890
1999,Maha Sarakham,female,15-19,39159
1999,Maha Sarakham,female,20-24,45852
1999,Maha Sarakham,female,25-29,50431
1999,Maha Sarakham,female,30-34,46862
1999,Maha Sarakham,female,35-39,38105
1999,Maha Sarakham,female,40-44,32382
1999,Maha Sarakham,female,45-49,27479
1999,Maha Sarakham,female,50-54,23903
1999,Maha Sarakham,female,55-59,17846
1999,Maha Sarakham,female,60-64,13711
1999,Maha Sarakham,female,65-69,10663
1999,Maha Sarakham,female,70-74,6326
1999,Maha Sarakham,female,75-79,4076
1999,Maha Sarakham,female,80-84,1984
1999,Maha Sarakham,female,85+,1700
1999,Roi Et,male,0-4,52713
1999,Roi Et,male,5-9,55571
1999,Roi Et,male,10-14,51677
1999,Roi Et,male,15-19,59037
1999,Roi Et,male,20-24,63760
1999,Roi Et,male,25-29,72382
1999,Roi Et,male,30-34,65363
1999,Roi Et,male,35-39,53051
